Date	TimeOfDay	Type	SubType	Distance	DistanceUnit	Duration	Weight	WeightUnit	RestHR	AvgHR	MaxHR	Sleep	Calories	Quality	Effort	Weather	Temperature	TempUnit	Notes	Course	CourseSurface	CourseNotes	ShoeMake	ShoeModel	Size	System	ShoeSerial	ShoePrice	OverallPlace	FieldSize	GroupMinAge	GroupMaxAge	GroupPlace	GroupSize	GenderPlace	GenderSize	
2016-12-02	3:37 PM	Run	Easy	5.27	Mile	0:36:18													Terrible cramps in abdomen, chest, and right shoulder. Took a massive dump when I got home. Still was able to outkick isaiah and andy. 6:56 miles from the bottom of cascades hill to top of kinser. Pretty fast mile.																	
2016-12-03	4:21 PM	Run	Easy	4.71	Mile	0:34:01													No cramps today. Good seven minute pace by myself until gravel hill. I stopped before and after because it wrecked me. Need to work on hills.																	
2016-12-04	12:42 PM	Run	Long	8.29	Mile	1:01:08													First long run of the off season. Was planning to do 7, but drew, isaiah, and andy all wanted 8. We were trying to not run with the rest of the team. Pretty good first week of the winter, 39 at solid pace.																	
2016-12-05	3:45 PM	Run	Easy	5.80	Mile	0:41:02													Very tired from this weightlifting crap. Us four pulled away from the group and they stayed away, hopefully it continues. Still feeling pretty good, no weird pains, just tired from lifting and running.																	
2016-12-06	3:32 PM	Run	Easy	5.84	Mile	0:39:47													Another run with the 4, sore from lifting put good pace down ryan jackson.																	
2016-12-07	3:43 PM	Run	Easy	5.92	Mile	0:39:35													Very sore and tired. Lots of lifting, little sleep. Was barely able to outkick Isaiah and Andy. Liverpool.																	
2016-12-08	3:33 PM	Run	Easy	5.83	Mile	0:39:18													Hard mile at cascades, 5:30. 7 seconds away from Isaiah, Andy 15 seconds back. Very tired from little sleep and lots of running/lifting.																	
2016-12-09	3:37 PM	Run	Easy	5.65	Mile	0:40:10													Fell off very hard on the last mile and half of the run. Probably due to lack of sleep and getting back into lifting with a new, leg intensive routine. Very tired.																	
2016-12-10	9:49 AM	Run	Easy	6.11	Mile	0:45:31													Run with Isaiah and Andy. Still pretty sore from lack of sleep and lifting, or just running to hard. Need to keep pace down if I want to keep this high mileage (high for second week back).																	
2016-12-10	12:41 PM	Run	Easy	1.80	Mile	0:13:41													Ran with Max around K-Mart.																	
2016-12-11	2:11 PM	Run	Long	9.04	Mile	1:06:26											30	F	Wet, cold, and rainy. Decent pace for the first 9 mile run of the winter. Still a bit tired and feel a little sick afterwards. Probably just too much mileage with not enough sleep.																	
2016-12-12	3:48 PM	Run	Easy	7.23	Mile	0:48:04											35	F	Literally insane pace. Fell off about 10 seconds behind Andy and Isaiah on the last mile. Still don't know if it is from lifting, also feeling kind of sick. 10k PR by 38 seconds. 3rd week back. Starting to not like running.																	
2016-12-13	3:46 PM	Run	Easy	5.98	Mile	0:44:16													Sick and ran with other group for first time. Icy roads. Tiiiiiiired.																	
2016-12-14	3:42 PM	Run	Easy	6.88	Mile	0:46:42													Sick and sore from lifting still, but ran with four. Feeling better.																	
2016-12-15	3:37 PM	Run	Easy	6.94	Mile	0:45:52													Second 10k PR this week. Andy beat me at the end of the run. Getting kind of frustrated, legs feel very tight and tired when breathing is fine. Lifting? Sick? Idk anymore. Once I get used to the mileage I guess I will know.																	
2016-12-16	3:39 PM	Run	Easy	6.76	Mile	0:46:08													Decent pace with snowy sidewalks. Outkicked again. Talked to coach, said I was fine, just said to make sure I don't let gaps happen. Feeling weak but idk why.																	
2016-12-17	1:38 PM	Run	Easy	7.02	Mile	0:51:09													Ran with Isaac and Matt today, was fun. Slowish pace, felt very tired.																	
2016-12-18		Run	Long	10.15	Mile	1:09:43													First, and probably not last, treadmill run. Felt great.																	
2016-12-19	3:56 PM	Run	Easy	7.37	Mile	0:51:50													I don't remember this run.																	
2016-12-20	3:40 PM	Run	Easy	5.50	Mile	0:38:22													Getting ready for mile time trial tomorrow.																	
2016-12-21	3:37 PM	Run	Easy	1.10	Mile	0:7:26													Warm up for mile time trial.																	
2016-12-21	4:00 PM	Run	Race	1.00	Mile	0:5:02													5:02 on the time trial. Paul was 5 seconds behind, Andy was 4:51 and Isaiah 4:55. Was not in the right mindset. Very angry.																	
2016-12-21	4:24 PM	Run	Easy	4.00	Mile	0:27:12													Angry cooldown. Could've had a much better mile.																	
2016-12-22	3:51 PM	Run	Easy	1.91	Mile	0:13:31													Warm up for tempo workout.																	
2016-12-22	4:11 PM	Run	Tempo	4.00	Mile	0:22:41													5:56, 5:44, 5:27, 5:37. Wanted a workout after the mile and feel great. Feeling confident.																	
2016-12-22	4:50 PM	Run	Easy	1.00	Mile	0:6:50													Fast cooldown after the workout.																	
2016-12-23	4:33 PM	Run	Easy	6.02	Mile	0:42:47													Went to Cheddar's after this, was fun.																	
2016-12-24	4:05 PM	Run	Easy	8.03	Mile	0:57:10													No one else could run, had a fun run with Michael. Did some square loops.																	
2016-12-25	5:10 PM	Run	Long	6.03	Mile	0:42:32													Ran 6 outside, 4 inside. Was full from lunch at 2 and couldn't run until 5, then ran until it was dark.																	
2016-12-25	11:00 PM	Run	Long	4.10	Mile	0:28:30													Don't actually remember the time, but something around this. 4 on the treadmill, makes 10 for the day.																	
2016-12-26	10:13 AM	Run	Easy	6.91	Mile	0:49:23													Very windy, but 66 degrees. No sun, all guns.																	
2016-12-27	10:37 AM	Run	Easy	1.03	Mile	0:7:27													Warm up for T-Pace workout.																	
2016-12-27	10:56 AM	Run	Tempo	4.25	Mile	0:24:36													Ran 17 lane 8 400's at 87-88 with Andy. Stopped at 17 because I stopped hitting time and do not want to compromise mileage.																	
2016-12-27	11:28 AM	Run	Easy	2.00	Mile	0:14:05													Cooldown.																	
2016-12-28	1:17 PM	Run	Easy	8.29	Mile	0:57:01													6:30, 6:15 last two miles. Was able to outkick Andy and felt great. Maybe because no lifting?																	
2016-12-29	1:16 PM	Run	Easy	8.26	Mile	0:55:28													Solid flower run. Really windy and Pete played music while riding his bike. Still feeling great.																	
2016-12-30	12:21 PM	Run	Easy	6.85	Mile	0:46:47													Dicked around today because we were all tired. Kind of hard to have these days when coach rides with us.																	
2016-12-31	12:00 PM	Run	Easy	7.01	Mile	0:46:49													Finished the run with a 6:11 and a 5:53 with 21 mph wind. Felt very good.																	
2017-01-01	4:05 PM	Run	Long	11.14	Mile	1:14:20													Long run by myself in the neighborhood. Finished with a 6:17 mile and a sprint 200 at the end. Haven't felt this good in a long time. By far the best long run I have ever had.																	
2017-01-02	12:18 PM	Run	Easy	7.98	Mile	0:54:16													Went up Marlin, down Whisnand, up Bales with Isaac. Pretty tough but very solid pace. Starting to notice a real turnaround in how I feel. More sleep, less lifting.																	
2017-01-03	10:39 AM	Run	Easy	1.09	Mile	0:7:26													Warm up for T-Pace workout.																	
2017-01-03	10:57 AM	Run	Tempo	4.00	Mile	0:23:12													4 T-Pace miles. 5:50, 5:50, 5:50, 5:42. Saw girls on the track so I too went on the track. Didn't really want to do a workout after being sore from hills yesterday, but felt pretty good all things considered.																	
2017-01-03	11:35 AM	Run	Easy	3.05	Mile	0:22:26													Cooldown with Isaac.																	
2017-01-04	12:30 PM	Run	Easy	8.07	Mile	0:56:56													7:45 first mile. Feeling kind of sore, also felt like 13 degrees today. Chilly.																	
2017-01-05	11:58 AM	Run	Easy	8.00	Mile	0:56:31													Snowy run with MIchael and Andy. Don't want to go back to training at school.																	
2017-01-06	1:59 PM	Run	Easy	8.02	Mile	0:57:34													Extremely cold run with Michael. Felt like 0 degrees, lots of snow on the sidewalks. Tired calves.																	
2017-01-07	1:40 PM	Run	Easy	8.31	Mile	0:58:16													Another cold run with Andy.	Flower Run	Asphalt	Classic babe run														
2017-01-08	11:41 AM	Run	Long	14.07	Mile	1:41:04													Very long run to Drew's house and back with Drew and Andy. It was 15 degrees.																	
2017-01-09	3:38 PM	Run	Easy	7.97	Mile	0:54:24													Run through trailer park. Last two miles on my own, workout tomorrow.																	
2017-01-10	3:27 PM	Run	Easy	1.02	Mile	0:7:03													Warmup for an Interval workout.																	
2017-01-10	3:45 PM	Run	Interval	5.00	Mile	0:34:38													20 quarters, 10 on and 10 off with the last 4 bust. 82, 80, 81, 80, 78, 81, 70, 71, 70, 67. Was in front of andy in all of them and beat drew on the last one in the last 50 meters. He had beaten me in the rest of the laps and started the lap later than me, but passed me in the beginning and I passed him again in the end. 21 mph headwind.																	
2017-01-10	4:24 PM	Run	Easy	1.91	Mile	0:14:14													Cooldown from the Interval workout.																	
2017-01-11	3:39 PM	Run	Easy	8.02	Mile	0:54:56													Paul tried to run with us and we broke him by running a 6:12 mile. Feels good to be good																	
2017-01-12	3:36 PM	Run	Easy	8.07	Mile	0:51:54													Outran paul again today. Ran a 5:52. Slowest mile at 6:39. 10k PR at 39:30.																	
2017-01-13	3:46 PM	Run	Easy	7.98	Mile	0:52:53													Marlin Elementary and back. Hazing is bad.																	
2017-01-14	4:51 PM	Run	Easy	8.03	Mile	0:55:48													B-Line with Michael. Chill run.																	
2017-01-15	11:38 AM	Run	Long	13.25	Mile	1:29:01													Half Marathon PR by 4 minutes and 30 seconds. Felt really good and relaxed the entire run. Good way to end a solid 61 mile week.																	
2017-01-16	1:13 PM	Run	Easy	9.07	Mile	1:03:41													First 9 mile run of 4 for a 65 mile week.																	
2017-01-17	3:32 PM	Run	Easy	1.11	Mile	0:7:16													Warmup for the 800 time trial and workout.																	
2017-01-17	3:50 PM	Run	Race	0.50	Mile	0:2:12													Solid 800 time trial. Drew ran a 2:07, I ran a 2:12.4, Andy ran a 2:13. Ran a 65 then a 67, Andy ran a 61 then a 72 and I got him in the last 100 meters. 2nd on the team.																	
2017-01-17	4:12 PM	Run	Interval	4.00	Mile	0:25:26													200 on, 200 off x2 then 400 on, 400 off. 200's at 36 and 400's at 73's.																	
2017-01-17	4:41 PM	Run	Easy	2.33	Mile	0:16:52													Cooldown after the workout.																	
2017-01-18	3:37 PM	Run	Easy	9.05	Mile	1:03:40													Terrible cramps for 6 miles. Otherwise a decent 9 mile run, especially after a tough workout.																	
2017-01-19	3:20 PM	Run	Easy	1.00	Mile	0:7:00													Warm up for the 2 mile time trial and workout.																	
2017-01-19	3:52 PM	Run	Race	2.00	Mile	0:10:19													10:19 in the 3200 time trial. Drew ran a 9:54, Andy ran a 10:27. PR by 17 seconds. 5:10 first mile then negative split with a 5:09 second mile. Maybe could have gone out 5 seconds faster in the first mile, but still a solid time. Coach said he was impressed.																	
2017-01-19	4:14 PM	Run	Interval	3.02	Mile	0:17:54													300 on and 100 off. 300's at 60 seconds or faster.																	
2017-01-19	4:41 PM	Run	Easy	1.91	Mile	0:13:11													Cooldown after the time trial and workout.																	
2017-01-20	6:44 AM	Run	Easy	4.07	Mile	0:29:11													Morning run to get some distance in.																	
2017-01-20	3:53 PM	Run	Easy	7.00	Mile	0:50:29													Slow run, feeling extremely tired from all the work we did this week. Getting 11 for the day.																	
2017-01-21	2:18 PM	Run	Easy	8.15	Mile	0:53:21													Big rebound from yesterday. Still feeling tired, but was able to hold a good pace. 53 miles in 6 days, pretty cool. 67 degrees out. Took shirts off and ran downtown with Isaac. Feels good with a shaved chest.																	
2017-01-22	3:45 PM	Run	Long	13.12	Mile	1:27:54													Another half marathon PR at 1:27:54. Run by myself in the neighborhood, another nice day at 59 degrees. Great 66 mile week.																	
2017-01-23	6:38 AM	Run	Easy	4.08	Mile	0:28:23													First morning run of the 70 mile week. Andy said the pace was too fast, then we went faster in the afternoon. Whatever. Feet are a bit sore, going to try new shoes.																	
2017-01-23	3:38 PM	Run	Easy	6.96	Mile	0:45:51													Good 7 miler, 11 for the day. Drew was sick and it was just andy and me.																	
2017-01-24	3:28 PM	Run	Easy	1.08	Mile	0:7:09													Warmup for the workout.																	
2017-01-24	3:49 PM	Run	Interval	5.00	Mile	0:27:24													Lane 8 workout. 20 400's at 82 seconds. 83, 82, 82, 82, 82, 83, 84, 83, 82, 84, 82, 81, 81, 80, 81, 82, 81, 81, 81, 80<br>No Drew, me and Andy up at the top. Felt very rough afterwards, headache and very sluggish. Hopefully I am not getting sick like Drew. On the path to getting 70 still.																	
2017-01-24	4:26 PM	Run	Easy	2.91	Mile	0:20:31													Cooldown after the workout. Very tired.																	
2017-01-25	3:38 PM	Run	Easy	9.21	Mile	0:59:52													Ran by myself for most of the run. Felt surprisingly relaxed for such a fast pace for nine miles. Feeling good.																	
2017-01-26	3:34 PM	Run	Easy	8.25	Mile	0:54:12													Another run by myself. 																	
2017-01-27	6:41 AM	Run	Easy	4.10	Mile	0:28:51													Second morning run of the week. Pretty tired from yesterday's run.																	
2017-01-27	3:38 PM	Run	Easy	6.87	Mile	0:46:18													Afternoon run with Andy. Solid pace with some Blue Ridge hills. 																	
2017-01-28	3:25 PM	Run	Easy	8.19	Mile	0:57:00													Nice, easy run with Andy and Miles downtown. Calves were super tight.																	
2017-01-29	2:53 PM	Run	Long	15.01	Mile	1:40:32													Absolutely insane 15 mile run by myself in the neighborhoods. 30 degrees with slight snow. Pretty miserable when I think about it, but was able to zone out and just cruise at 6:40 pace with a last mile of 6:13. Probably the best way to end a 71 mile week. Arch in my right foot went from about a 2/10 pain in the beginning to a 5/10 pain on the run at around mile 9, and went back down to a 4/10 towards the end. I need to make sure this doesn't get out of hand. 																	
